,breed,id,breed_name
17128,n02110958,n02110958_12025.jpg,pug
8727,n02097658,n02097658_1868.jpg,silky_terrier
17308,n02087046,n02087046_3843.jpg,toy_terrier
16259,n02106030,n02106030_17578.jpg,collie
12842,n02107312,n02107312_6823.jpg,miniature_pinscher
12453,n02099601,n02099601_2688.jpg,golden_retriever
13851,n02094258,n02094258_726.jpg,Norwich_terrier
15575,n02102040,n02102040_2481.jpg,English_springer
18949,n02101006,n02101006_561.jpg,Gordon_setter
4163,n02086079,n02086079_2893.jpg,Pekinese
3781,n02091831,n02091831_1623.jpg,Saluki
11231,n02093859,n02093859_2480.jpg,Kerry_blue_terrier
8704,n02097658,n02097658_3484.jpg,silky_terrier
16738,n02088094,n02088094_1534.jpg,Afghan_hound
16495,n02113978,n02113978_2709.jpg,Mexican_hairless
6840,n02102480,n02102480_8030.jpg,Sussex_spaniel
7808,n02098286,n02098286_3954.jpg,West_Highland_white_terrier
14517,n02085936,n02085936_5596.jpg,Maltese_dog
14948,n02097209,n02097209_3089.jpg,standard_schnauzer
16441,n02097298,n02097298_1152.jpg,Scotch_terrier
13049,n02089867,n02089867_266.jpg,Walker_hound
3016,n02094433,n02094433_967.jpg,Yorkshire_terrier
12946,n02107312,n02107312_4049.jpg,miniature_pinscher
5731,n02090379,n02090379_980.jpg,redbone
14334,n02093991,n02093991_3516.jpg,Irish_terrier
12611,n02089973,n02089973_1255.jpg,English_foxhound
9670,n02098105,n02098105_95.jpg,soft
11901,n02096177,n02096177_2203.jpg,cairn
18809,n02116738,n02116738_9829.jpg,African_hunting_dog
11351,n02093859,n02093859_2970.jpg,Kerry_blue_terrier
3524,n02112137,n02112137_9156.jpg,chow
3169,n02104365,n02104365_8466.jpg,schipperke
10726,n02105855,n02105855_18293.jpg,Shetland_sheepdog
5016,n02097130,n02097130_234.jpg,giant_schnauzer
9772,n02091032,n02091032_1773.jpg,Italian_greyhound
1896,n02095570,n02095570_862.jpg,Lakeland_terrier
14965,n02097209,n02097209_3151.jpg,standard_schnauzer
13566,n02090622,n02090622_6106.jpg,borzoi
7301,n02093256,n02093256_2763.jpg,Staffordshire_bullterrier
7961,n02088466,n02088466_10309.jpg,bloodhound
1088,n02086646,n02086646_1590.jpg,Blenheim_spaniel
14400,n02085936,n02085936_2832.jpg,Maltese_dog
2997,n02094433,n02094433_3296.jpg,Yorkshire_terrier
13882,n02094258,n02094258_52.jpg,Norwich_terrier
2179,n02100236,n02100236_3504.jpg,German_short
20387,n02086910,n02086910_8091.jpg,papillon
5523,n02097047,n02097047_1556.jpg,miniature_schnauzer
18615,n02109525,n02109525_7444.jpg,Saint_Bernard
17324,n02087046,n02087046_5756.jpg,toy_terrier
14571,n02085936,n02085936_461.jpg,Maltese_dog
17411,n02095889,n02095889_4951.jpg,Sealyham_terrier
15242,n02092339,n02092339_512.jpg,Weimaraner
12024,n02097474,n02097474_6607.jpg,Tibetan_terrier
3391,n02113712,n02113712_326.jpg,miniature_poodle
1164,n02086646,n02086646_593.jpg,Blenheim_spaniel
1022,n02112706,n02112706_1598.jpg,Brabancon_griffon
731,n02106662,n02106662_3116.jpg,German_shepherd
6859,n02102480,n02102480_7723.jpg,Sussex_spaniel
338,n02088238,n02088238_11849.jpg,basset
3688,n02112137,n02112137_1401.jpg,chow
12890,n02107312,n02107312_579.jpg,miniature_pinscher
19908,n02093647,n02093647_1161.jpg,Bedlington_terrier
16460,n02097298,n02097298_8191.jpg,Scotch_terrier
16666,n02088094,n02088094_2559.jpg,Afghan_hound
13770,n02106166,n02106166_1539.jpg,Border_collie
5997,n02090721,n02090721_2461.jpg,Irish_wolfhound
9465,n02108551,n02108551_1543.jpg,Tibetan_mastiff
16134,n02110185,n02110185_9461.jpg,Siberian_husky
7379,n02093256,n02093256_2073.jpg,Staffordshire_bullterrier
17261,n02087046,n02087046_4614.jpg,toy_terrier
18588,n02109525,n02109525_5264.jpg,Saint_Bernard
11653,n02110806,n02110806_4199.jpg,basenji
3440,n02113712,n02113712_9546.jpg,miniature_poodle
9663,n02098105,n02098105_1062.jpg,soft
16892,n02102318,n02102318_11865.jpg,cocker_spaniel
20234,n02110627,n02110627_12913.jpg,affenpinscher
18155,n02092002,n02092002_2372.jpg,Scottish_deerhound
5172,n02105641,n02105641_9397.jpg,Old_English_sheepdog
5152,n02105641,n02105641_9780.jpg,Old_English_sheepdog
13899,n02094258,n02094258_1864.jpg,Norwich_terrier
604,n02106382,n02106382_709.jpg,Bouvier_des_Flandres
5598,n02090379,n02090379_3415.jpg,redbone
12807,n02107312,n02107312_3474.jpg,miniature_pinscher
4475,n02101388,n02101388_2888.jpg,Brittany_spaniel
9454,n02108551,n02108551_2111.jpg,Tibetan_mastiff
1943,n02100877,n02100877_7033.jpg,Irish_setter
14564,n02085936,n02085936_3677.jpg,Maltese_dog
9849,n02091032,n02091032_5872.jpg,Italian_greyhound
4891,n02109961,n02109961_5757.jpg,Eskimo_dog
15507,n02102040,n02102040_5145.jpg,English_springer
16176,n02106030,n02106030_16509.jpg,collie
1167,n02086646,n02086646_1677.jpg,Blenheim_spaniel
4921,n02109961,n02109961_4182.jpg,Eskimo_dog
15619,n02091467,n02091467_3055.jpg,Norwegian_elkhound
18828,n02116738,n02116738_8095.jpg,African_hunting_dog
6186,n02115913,n02115913_1622.jpg,dhole
19800,n02099712,n02099712_3776.jpg,Labrador_retriever
4023,n02108089,n02108089_2653.jpg,boxer
8751,n02097658,n02097658_552.jpg,silky_terrier
11385,n02093859,n02093859_2921.jpg,Kerry_blue_terrier
4265,n02105505,n02105505_3957.jpg,komondor
7128,n02105162,n02105162_893.jpg,malinois
12404,n02099601,n02099601_1249.jpg,golden_retriever
16856,n02088094,n02088094_3629.jpg,Afghan_hound
18322,n02094114,n02094114_2084.jpg,Norfolk_terrier
2073,n02100877,n02100877_6852.jpg,Irish_setter
18942,n02101006,n02101006_2742.jpg,Gordon_setter
387,n02088238,n02088238_12293.jpg,basset
17698,n02110063,n02110063_2850.jpg,malamute
16756,n02088094,n02088094_4450.jpg,Afghan_hound
14392,n02085936,n02085936_10273.jpg,Maltese_dog
16229,n02106030,n02106030_9815.jpg,collie
12347,n02099601,n02099601_4678.jpg,golden_retriever
5885,n02095314,n02095314_547.jpg,wire
19204,n02093754,n02093754_6817.jpg,Border_terrier
13462,n02113799,n02113799_639.jpg,standard_poodle
10499,n02091134,n02091134_7528.jpg,whippet
5143,n02105641,n02105641_2586.jpg,Old_English_sheepdog
15480,n02102040,n02102040_7555.jpg,English_springer
11179,n02113186,n02113186_6477.jpg,Cardigan
5459,n02097047,n02097047_2984.jpg,miniature_schnauzer
6097,n02090721,n02090721_2945.jpg,Irish_wolfhound
3991,n02108089,n02108089_2355.jpg,boxer
2280,n02099267,n02099267_1533.jpg,flat
15036,n02097209,n02097209_1004.jpg,standard_schnauzer
4534,n02089078,n02089078_45.jpg,black
17269,n02087046,n02087046_2614.jpg,toy_terrier
15692,n02091467,n02091467_3104.jpg,Norwegian_elkhound
1012,n02112706,n02112706_1072.jpg,Brabancon_griffon
4749,n02107908,n02107908_6093.jpg,Appenzeller
19297,n02113624,n02113624_7964.jpg,toy_poodle
5564,n02097047,n02097047_1368.jpg,miniature_schnauzer
15209,n02092339,n02092339_2752.jpg,Weimaraner
17073,n02110958,n02110958_2144.jpg,pug
13857,n02094258,n02094258_103.jpg,Norwich_terrier
19456,n02100583,n02100583_3263.jpg,vizsla
3308,n02105251,n02105251_2480.jpg,briard
17430,n02095889,n02095889_6021.jpg,Sealyham_terrier
8619,n02098413,n02098413_16009.jpg,Lhasa
4578,n02089078,n02089078_2684.jpg,black
2642,n02096437,n02096437_3888.jpg,Dandie_Dinmont
17779,n02115641,n02115641_6250.jpg,dingo
4609,n02089078,n02089078_1951.jpg,black
19794,n02099712,n02099712_4960.jpg,Labrador_retriever
19532,n02100735,n02100735_7525.jpg,English_setter
6474,n02112350,n02112350_8184.jpg,keeshond
1187,n02086646,n02086646_3680.jpg,Blenheim_spaniel
18693,n02109525,n02109525_14297.jpg,Saint_Bernard
8100,n02088632,n02088632_1126.jpg,bluetick
14184,n02093991,n02093991_2759.jpg,Irish_terrier
12522,n02089973,n02089973_2249.jpg,English_foxhound
10248,n02107683,n02107683_1737.jpg,Bernese_mountain_dog
5982,n02090721,n02090721_4849.jpg,Irish_wolfhound
3776,n02091831,n02091831_7895.jpg,Saluki
17475,n02095889,n02095889_5759.jpg,Sealyham_terrier
8898,n02107574,n02107574_678.jpg,Greater_Swiss_Mountain_dog
4032,n02108089,n02108089_926.jpg,boxer
16593,n02113978,n02113978_2167.jpg,Mexican_hairless
15788,n02091244,n02091244_3369.jpg,Ibizan_hound
15523,n02102040,n02102040_902.jpg,English_springer
8839,n02107574,n02107574_261.jpg,Greater_Swiss_Mountain_dog
2955,n02094433,n02094433_2417.jpg,Yorkshire_terrier
3125,n02104365,n02104365_8769.jpg,schipperke
18587,n02109525,n02109525_13230.jpg,Saint_Bernard
2118,n02100236,n02100236_3649.jpg,German_short
9080,n02096585,n02096585_4534.jpg,Boston_bull
12876,n02107312,n02107312_5385.jpg,miniature_pinscher
3704,n02091831,n02091831_11021.jpg,Saluki
8183,n02088632,n02088632_686.jpg,bluetick
10514,n02091134,n02091134_4777.jpg,whippet
17567,n02095889,n02095889_5543.jpg,Sealyham_terrier
19008,n02101006,n02101006_521.jpg,Gordon_setter
14153,n02111500,n02111500_5935.jpg,Great_Pyrenees
19501,n02100583,n02100583_13297.jpg,vizsla
8367,n02096294,n02096294_4583.jpg,Australian_terrier
11634,n02110806,n02110806_3968.jpg,basenji
4756,n02107908,n02107908_298.jpg,Appenzeller
20484,n02086910,n02086910_7999.jpg,papillon
16912,n02102318,n02102318_11481.jpg,cocker_spaniel
7945,n02088466,n02088466_7229.jpg,bloodhound
2645,n02096437,n02096437_2350.jpg,Dandie_Dinmont
16980,n02102318,n02102318_3511.jpg,cocker_spaniel
1604,n02099429,n02099429_282.jpg,curly
11932,n02096177,n02096177_1767.jpg,cairn
4713,n02107908,n02107908_3971.jpg,Appenzeller
18353,n02111129,n02111129_1940.jpg,Leonberg
3625,n02112137,n02112137_14004.jpg,chow
2403,n02102973,n02102973_1377.jpg,Irish_water_spaniel
19026,n02101006,n02101006_1637.jpg,Gordon_setter
8707,n02097658,n02097658_8053.jpg,silky_terrier
12557,n02089973,n02089973_1748.jpg,English_foxhound
7165,n02105162,n02105162_10309.jpg,malinois
14649,n02091635,n02091635_4626.jpg,otterhound
3885,n02091831,n02091831_256.jpg,Saluki
14459,n02085936,n02085936_18640.jpg,Maltese_dog
12186,n02102177,n02102177_2054.jpg,Welsh_springer_spaniel
17438,n02095889,n02095889_1313.jpg,Sealyham_terrier
792,n02106662,n02106662_320.jpg,German_shepherd
14335,n02093991,n02093991_434.jpg,Irish_terrier
9703,n02091032,n02091032_9018.jpg,Italian_greyhound
14388,n02085936,n02085936_8735.jpg,Maltese_dog
3175,n02104365,n02104365_482.jpg,schipperke
6424,n02113023,n02113023_1823.jpg,Pembroke
5086,n02097130,n02097130_3082.jpg,giant_schnauzer
16342,n02097298,n02097298_8278.jpg,Scotch_terrier
4716,n02107908,n02107908_5371.jpg,Appenzeller
2155,n02100236,n02100236_2824.jpg,German_short
11379,n02093859,n02093859_2449.jpg,Kerry_blue_terrier
7427,n02093256,n02093256_1546.jpg,Staffordshire_bullterrier
5122,n02105641,n02105641_24.jpg,Old_English_sheepdog
11447,n02105056,n02105056_5515.jpg,groenendael
5054,n02097130,n02097130_1070.jpg,giant_schnauzer
16105,n02110185,n02110185_6746.jpg,Siberian_husky
19819,n02099712,n02099712_7605.jpg,Labrador_retriever
3876,n02091831,n02091831_5692.jpg,Saluki
18679,n02109525,n02109525_3448.jpg,Saint_Bernard
12315,n02099601,n02099601_7037.jpg,golden_retriever
15298,n02099849,n02099849_3194.jpg,Chesapeake_Bay_retriever
18022,n02092002,n02092002_2851.jpg,Scottish_deerhound
12603,n02089973,n02089973_3982.jpg,English_foxhound
18262,n02094114,n02094114_3890.jpg,Norfolk_terrier
18545,n02111129,n02111129_4246.jpg,Leonberg
7369,n02093256,n02093256_3877.jpg,Staffordshire_bullterrier
17693,n02110063,n02110063_7636.jpg,malamute
1539,n02086240,n02086240_110.jpg,Shih
10922,n02108915,n02108915_7883.jpg,French_bulldog
2713,n02096437,n02096437_2067.jpg,Dandie_Dinmont
186,n02112018,n02112018_3097.jpg,Pomeranian
12053,n02097474,n02097474_569.jpg,Tibetan_terrier
2004,n02100877,n02100877_4506.jpg,Irish_setter
5486,n02097047,n02097047_2596.jpg,miniature_schnauzer
4643,n02089078,n02089078_2903.jpg,black
19727,n02099712,n02099712_6901.jpg,Labrador_retriever
15423,n02099849,n02099849_4278.jpg,Chesapeake_Bay_retriever
5134,n02105641,n02105641_4975.jpg,Old_English_sheepdog
11900,n02096177,n02096177_5274.jpg,cairn
17181,n02110958,n02110958_12808.jpg,pug
13586,n02090622,n02090622_4103.jpg,borzoi
17142,n02110958,n02110958_2611.jpg,pug
18696,n02109525,n02109525_13154.jpg,Saint_Bernard
13891,n02094258,n02094258_645.jpg,Norwich_terrier
127,n02112018,n02112018_9263.jpg,Pomeranian
19400,n02100583,n02100583_899.jpg,vizsla
5202,n02105641,n02105641_309.jpg,Old_English_sheepdog
17661,n02110063,n02110063_17073.jpg,malamute
1305,n02105412,n02105412_5702.jpg,kelpie
11227,n02093859,n02093859_2562.jpg,Kerry_blue_terrier
14982,n02097209,n02097209_920.jpg,standard_schnauzer
1612,n02099429,n02099429_1234.jpg,curly
8444,n02096294,n02096294_493.jpg,Australian_terrier
19950,n02093647,n02093647_1428.jpg,Bedlington_terrier
18416,n02111129,n02111129_2751.jpg,Leonberg
8744,n02097658,n02097658_2114.jpg,silky_terrier
15178,n02092339,n02092339_6530.jpg,Weimaraner
18125,n02092002,n02092002_7314.jpg,Scottish_deerhound
20220,n02096051,n02096051_1110.jpg,Airedale
1486,n02086240,n02086240_1205.jpg,Shih
10708,n02105855,n02105855_13311.jpg,Shetland_sheepdog
14326,n02093991,n02093991_1202.jpg,Irish_terrier
15638,n02091467,n02091467_4558.jpg,Norwegian_elkhound
17376,n02087046,n02087046_4751.jpg,toy_terrier
16114,n02110185,n02110185_14560.jpg,Siberian_husky
7052,n02111889,n02111889_2186.jpg,Samoyed
19875,n02093647,n02093647_1380.jpg,Bedlington_terrier
14899,n02088364,n02088364_5784.jpg,beagle
3034,n02094433,n02094433_1490.jpg,Yorkshire_terrier
15592,n02091467,n02091467_4636.jpg,Norwegian_elkhound
8378,n02096294,n02096294_5921.jpg,Australian_terrier
1006,n02112706,n02112706_107.jpg,Brabancon_griffon
13189,n02111277,n02111277_6616.jpg,Newfoundland
18957,n02101006,n02101006_1506.jpg,Gordon_setter
6872,n02102480,n02102480_2423.jpg,Sussex_spaniel
8630,n02098413,n02098413_2582.jpg,Lhasa
17462,n02095889,n02095889_2955.jpg,Sealyham_terrier
20219,n02096051,n02096051_4902.jpg,Airedale
20505,n02086910,n02086910_1052.jpg,papillon
2696,n02096437,n02096437_3112.jpg,Dandie_Dinmont
17240,n02087046,n02087046_2744.jpg,toy_terrier
7701,n02106550,n02106550_8776.jpg,Rottweiler
3071,n02104365,n02104365_10514.jpg,schipperke
14233,n02093991,n02093991_5001.jpg,Irish_terrier
2448,n02102973,n02102973_1615.jpg,Irish_water_spaniel
4398,n02101388,n02101388_9801.jpg,Brittany_spaniel
7908,n02088466,n02088466_10545.jpg,bloodhound
17569,n02095889,n02095889_3354.jpg,Sealyham_terrier
13333,n02113799,n02113799_5704.jpg,standard_poodle
16624,n02113978,n02113978_573.jpg,Mexican_hairless
388,n02088238,n02088238_2646.jpg,basset
8822,n02097658,n02097658_955.jpg,silky_terrier
2691,n02096437,n02096437_820.jpg,Dandie_Dinmont
16830,n02088094,n02088094_1823.jpg,Afghan_hound
10775,n02093428,n02093428_1351.jpg,American_Staffordshire_terrier
5544,n02097047,n02097047_2589.jpg,miniature_schnauzer
8558,n02098413,n02098413_11385.jpg,Lhasa
9172,n02096585,n02096585_1583.jpg,Boston_bull
14136,n02111500,n02111500_7770.jpg,Great_Pyrenees
7844,n02098286,n02098286_225.jpg,West_Highland_white_terrier
6551,n02112350,n02112350_10184.jpg,keeshond
10927,n02108915,n02108915_5087.jpg,French_bulldog
17922,n02115641,n02115641_1940.jpg,dingo
10955,n02108915,n02108915_5813.jpg,French_bulldog
11731,n02110806,n02110806_1841.jpg,basenji
15442,n02102040,n02102040_265.jpg,English_springer
20024,n02093647,n02093647_3219.jpg,Bedlington_terrier
2597,n02096437,n02096437_1320.jpg,Dandie_Dinmont
17861,n02115641,n02115641_4851.jpg,dingo
18215,n02094114,n02094114_3864.jpg,Norfolk_terrier
3198,n02105251,n02105251_7058.jpg,briard
4154,n02086079,n02086079_1591.jpg,Pekinese
13373,n02113799,n02113799_5227.jpg,standard_poodle
2805,n02101556,n02101556_984.jpg,clumber
8080,n02088466,n02088466_7609.jpg,bloodhound
6452,n02112350,n02112350_8572.jpg,keeshond
14635,n02091635,n02091635_2464.jpg,otterhound
998,n02112706,n02112706_1875.jpg,Brabancon_griffon
9448,n02108551,n02108551_2861.jpg,Tibetan_mastiff
9231,n02108000,n02108000_1172.jpg,EntleBucher
5505,n02097047,n02097047_1545.jpg,miniature_schnauzer
18748,n02116738,n02116738_4102.jpg,African_hunting_dog
19755,n02099712,n02099712_5689.jpg,Labrador_retriever
361,n02088238,n02088238_10288.jpg,basset
17697,n02110063,n02110063_15110.jpg,malamute
17025,n02102318,n02102318_695.jpg,cocker_spaniel
15981,n02110185,n02110185_9086.jpg,Siberian_husky
19929,n02093647,n02093647_2326.jpg,Bedlington_terrier
16885,n02102318,n02102318_14986.jpg,cocker_spaniel
5897,n02095314,n02095314_2803.jpg,wire
11211,n02113186,n02113186_9208.jpg,Cardigan
10959,n02108915,n02108915_6142.jpg,French_bulldog
13002,n02089867,n02089867_743.jpg,Walker_hound
19161,n02093754,n02093754_1310.jpg,Border_terrier
5532,n02097047,n02097047_2776.jpg,miniature_schnauzer
3487,n02113712,n02113712_3275.jpg,miniature_poodle
4279,n02105505,n02105505_4143.jpg,komondor
18872,n02116738,n02116738_6790.jpg,African_hunting_dog
20043,n02096051,n02096051_5389.jpg,Airedale
14983,n02097209,n02097209_1831.jpg,standard_schnauzer
16838,n02088094,n02088094_4396.jpg,Afghan_hound
18121,n02092002,n02092002_305.jpg,Scottish_deerhound
65,n02112018,n02112018_1659.jpg,Pomeranian
11809,n02096177,n02096177_3650.jpg,cairn
20546,n02086910,n02086910_7909.jpg,papillon
7652,n02106550,n02106550_1974.jpg,Rottweiler
1891,n02095570,n02095570_3132.jpg,Lakeland_terrier
7108,n02111889,n02111889_10206.jpg,Samoyed
9668,n02098105,n02098105_2474.jpg,soft
19676,n02100735,n02100735_1680.jpg,English_setter
14800,n02088364,n02088364_13478.jpg,beagle
2416,n02102973,n02102973_4502.jpg,Irish_water_spaniel
10243,n02107683,n02107683_825.jpg,Bernese_mountain_dog
12526,n02089973,n02089973_2322.jpg,English_foxhound
5644,n02090379,n02090379_4138.jpg,redbone
4969,n02097130,n02097130_1213.jpg,giant_schnauzer
8281,n02096294,n02096294_537.jpg,Australian_terrier
3346,n02113712,n02113712_2107.jpg,miniature_poodle
11947,n02096177,n02096177_2897.jpg,cairn
8177,n02088632,n02088632_2743.jpg,bluetick
16555,n02113978,n02113978_605.jpg,Mexican_hairless
12351,n02099601,n02099601_14.jpg,golden_retriever
14331,n02093991,n02093991_4515.jpg,Irish_terrier
12268,n02102177,n02102177_3639.jpg,Welsh_springer_spaniel
16019,n02110185,n02110185_2614.jpg,Siberian_husky
11438,n02105056,n02105056_7112.jpg,groenendael
20374,n02110627,n02110627_3001.jpg,affenpinscher
13553,n02090622,n02090622_7732.jpg,borzoi
3640,n02112137,n02112137_2825.jpg,chow
6895,n02102480,n02102480_6569.jpg,Sussex_spaniel
7086,n02111889,n02111889_7041.jpg,Samoyed
3907,n02108089,n02108089_2791.jpg,boxer
13082,n02089867,n02089867_3892.jpg,Walker_hound
5608,n02090379,n02090379_2114.jpg,redbone
15211,n02092339,n02092339_4965.jpg,Weimaraner
331,n02088238,n02088238_13608.jpg,basset
5376,n02085620,n02085620_1271.jpg,Chihuahua
19236,n02113624,n02113624_3344.jpg,toy_poodle
7917,n02088466,n02088466_5898.jpg,bloodhound
16744,n02088094,n02088094_1259.jpg,Afghan_hound
12707,n02087394,n02087394_9313.jpg,Rhodesian_ridgeback
2190,n02100236,n02100236_5146.jpg,German_short
16860,n02088094,n02088094_522.jpg,Afghan_hound
3878,n02091831,n02091831_7497.jpg,Saluki
8461,n02096294,n02096294_5176.jpg,Australian_terrier
13070,n02089867,n02089867_3726.jpg,Walker_hound
14703,n02091635,n02091635_1367.jpg,otterhound
3140,n02104365,n02104365_1822.jpg,schipperke
180,n02112018,n02112018_14257.jpg,Pomeranian
18038,n02092002,n02092002_5152.jpg,Scottish_deerhound
15776,n02091467,n02091467_340.jpg,Norwegian_elkhound
11050,n02108915,n02108915_311.jpg,French_bulldog
2367,n02099267,n02099267_1860.jpg,flat
4747,n02107908,n02107908_9.jpg,Appenzeller
16582,n02113978,n02113978_759.jpg,Mexican_hairless
19642,n02100735,n02100735_8253.jpg,English_setter
6670,n02104029,n02104029_3769.jpg,kuvasz
124,n02112018,n02112018_651.jpg,Pomeranian
20049,n02096051,n02096051_2774.jpg,Airedale
20394,n02086910,n02086910_1921.jpg,papillon
14204,n02093991,n02093991_86.jpg,Irish_terrier
17499,n02095889,n02095889_3159.jpg,Sealyham_terrier
6,n02112018,n02112018_1090.jpg,Pomeranian
16343,n02097298,n02097298_6681.jpg,Scotch_terrier
4743,n02107908,n02107908_2666.jpg,Appenzeller
5061,n02097130,n02097130_983.jpg,giant_schnauzer
14898,n02088364,n02088364_13572.jpg,beagle
5464,n02097047,n02097047_1352.jpg,miniature_schnauzer
3222,n02105251,n02105251_2591.jpg,briard
10003,n02109047,n02109047_2072.jpg,Great_Dane
4238,n02105505,n02105505_769.jpg,komondor
7393,n02093256,n02093256_2678.jpg,Staffordshire_bullterrier
10071,n02107142,n02107142_7731.jpg,Doberman
947,n02112706,n02112706_2550.jpg,Brabancon_griffon
4518,n02089078,n02089078_1668.jpg,black
7514,n02108422,n02108422_964.jpg,bull_mastiff
14078,n02111500,n02111500_124.jpg,Great_Pyrenees
14558,n02085936,n02085936_17631.jpg,Maltese_dog
17356,n02087046,n02087046_6513.jpg,toy_terrier
17636,n02110063,n02110063_1104.jpg,malamute
15132,n02092339,n02092339_367.jpg,Weimaraner
14926,n02088364,n02088364_14079.jpg,beagle
17809,n02115641,n02115641_3110.jpg,dingo
19940,n02093647,n02093647_529.jpg,Bedlington_terrier
12475,n02089973,n02089973_2211.jpg,English_foxhound
16265,n02106030,n02106030_17669.jpg,collie
498,n02085782,n02085782_1665.jpg,Japanese_spaniel
13512,n02090622,n02090622_10302.jpg,borzoi
1092,n02086646,n02086646_1014.jpg,Blenheim_spaniel
14644,n02091635,n02091635_4446.jpg,otterhound
19781,n02099712,n02099712_6997.jpg,Labrador_retriever
17789,n02115641,n02115641_8871.jpg,dingo
15513,n02102040,n02102040_2743.jpg,English_springer
4277,n02105505,n02105505_853.jpg,komondor
4380,n02101388,n02101388_4358.jpg,Brittany_spaniel
2488,n02102973,n02102973_2153.jpg,Irish_water_spaniel
1834,n02095570,n02095570_532.jpg,Lakeland_terrier
8286,n02096294,n02096294_1455.jpg,Australian_terrier
10837,n02093428,n02093428_12590.jpg,American_Staffordshire_terrier
11919,n02096177,n02096177_5225.jpg,cairn
8944,n02107574,n02107574_2335.jpg,Greater_Swiss_Mountain_dog
12136,n02097474,n02097474_2763.jpg,Tibetan_terrier
9453,n02108551,n02108551_226.jpg,Tibetan_mastiff
790,n02106662,n02106662_13912.jpg,German_shepherd
11041,n02108915,n02108915_3258.jpg,French_bulldog
13750,n02106166,n02106166_5607.jpg,Border_collie
15471,n02102040,n02102040_1276.jpg,English_springer
4410,n02101388,n02101388_3416.jpg,Brittany_spaniel
11702,n02110806,n02110806_3981.jpg,basenji
145,n02112018,n02112018_1929.jpg,Pomeranian
18340,n02111129,n02111129_1.jpg,Leonberg
13935,n02094258,n02094258_2107.jpg,Norwich_terrier
9290,n02108000,n02108000_1714.jpg,EntleBucher
3349,n02113712,n02113712_3327.jpg,miniature_poodle
4103,n02086079,n02086079_17983.jpg,Pekinese
2823,n02101556,n02101556_129.jpg,clumber
11787,n02096177,n02096177_1000.jpg,cairn
8849,n02107574,n02107574_1041.jpg,Greater_Swiss_Mountain_dog
14171,n02111500,n02111500_648.jpg,Great_Pyrenees
15482,n02102040,n02102040_251.jpg,English_springer
10466,n02091134,n02091134_19204.jpg,whippet
15509,n02102040,n02102040_1515.jpg,English_springer
15491,n02102040,n02102040_3984.jpg,English_springer
3915,n02108089,n02108089_117.jpg,boxer
3313,n02105251,n02105251_6883.jpg,briard
671,n02106382,n02106382_1828.jpg,Bouvier_des_Flandres
13010,n02089867,n02089867_1921.jpg,Walker_hound
13822,n02094258,n02094258_1278.jpg,Norwich_terrier
10905,n02108915,n02108915_1866.jpg,French_bulldog
14978,n02097209,n02097209_1337.jpg,standard_schnauzer
3550,n02112137,n02112137_8983.jpg,chow
12942,n02107312,n02107312_843.jpg,miniature_pinscher
5647,n02090379,n02090379_1799.jpg,redbone
16528,n02113978,n02113978_3071.jpg,Mexican_hairless
20408,n02086910,n02086910_9527.jpg,papillon
14870,n02088364,n02088364_3758.jpg,beagle
174,n02112018,n02112018_354.jpg,Pomeranian
5316,n02085620,n02085620_326.jpg,Chihuahua
453,n02085782,n02085782_2118.jpg,Japanese_spaniel
11028,n02108915,n02108915_2756.jpg,French_bulldog
6412,n02113023,n02113023_6567.jpg,Pembroke
6461,n02112350,n02112350_7168.jpg,keeshond
493,n02085782,n02085782_962.jpg,Japanese_spaniel
7198,n02105162,n02105162_4056.jpg,malinois
17842,n02115641,n02115641_6575.jpg,dingo
13856,n02094258,n02094258_2751.jpg,Norwich_terrier
13729,n02106166,n02106166_5.jpg,Border_collie
19209,n02093754,n02093754_5175.jpg,Border_terrier
11184,n02113186,n02113186_11035.jpg,Cardigan
10377,n02107683,n02107683_4515.jpg,Bernese_mountain_dog
1570,n02086240,n02086240_46.jpg,Shih
14111,n02111500,n02111500_8319.jpg,Great_Pyrenees
2607,n02096437,n02096437_482.jpg,Dandie_Dinmont
15285,n02099849,n02099849_671.jpg,Chesapeake_Bay_retriever
3848,n02091831,n02091831_1801.jpg,Saluki
8418,n02096294,n02096294_1954.jpg,Australian_terrier
19253,n02113624,n02113624_1639.jpg,toy_poodle
13737,n02106166,n02106166_4966.jpg,Border_collie
8584,n02098413,n02098413_5802.jpg,Lhasa
3002,n02094433,n02094433_1324.jpg,Yorkshire_terrier
13921,n02094258,n02094258_1036.jpg,Norwich_terrier
2501,n02102973,n02102973_1725.jpg,Irish_water_spaniel
15933,n02091244,n02091244_1072.jpg,Ibizan_hound
17184,n02110958,n02110958_5788.jpg,pug
10183,n02107683,n02107683_2312.jpg,Bernese_mountain_dog
336,n02088238,n02088238_12997.jpg,basset
12260,n02102177,n02102177_4232.jpg,Welsh_springer_spaniel
12011,n02097474,n02097474_7814.jpg,Tibetan_terrier
17100,n02110958,n02110958_481.jpg,pug
289,n02088238,n02088238_10682.jpg,basset
17503,n02095889,n02095889_588.jpg,Sealyham_terrier
19267,n02113624,n02113624_35.jpg,toy_poodle
12424,n02099601,n02099601_3869.jpg,golden_retriever
15091,n02097209,n02097209_1038.jpg,standard_schnauzer
11971,n02097474,n02097474_6021.jpg,Tibetan_terrier
19988,n02093647,n02093647_655.jpg,Bedlington_terrier
